"IDENTIFIANT";"N° FINESS/RPPS";"ANNEE_DE_RECEPTION";"ENCOURS_NB_RECLA_TOTAL";"ENCOURS_NB_RECLA_MOTIF_10";"ENCOURS_NB_RECLA_MOTIF_11";"ENCOURS_NB_RECLA_MOTIF_12";"ENCOURS_NB_RECLA_MOTIF_13";"ENCOURS_NB_RECLA_MOTIF_14";"ENCOURS_NB_RECLA_MOTIF_15";"ENCOURS_NB_RECLA_MOTIF_16";"ENCOURS_NB_RECLA_MOTIF_17";"ENCOURS_NB_RECLA_MOTIF_18";"ENCOURS_NB_RECLA_MOTIF_19";"ENCOURS_NB_RECLA_MOTIF_155";"ENCOURS_NB_RECLA_MOTIF_156";"CLOT_NB_RECLA_TOTAL";"CLOT_NB_RECLA_MOTIF_10";"CLOT_NB_RECLA_MOTIF_11";"CLOT_NB_RECLA_MOTIF_12";"CLOT_NB_RECLA_MOTIF_13";"CLOT_NB_RECLA_MOTIF_14";"CLOT_NB_RECLA_MOTIF_15";"CLOT_NB_RECLA_MOTIF_16";"CLOT_NB_RECLA_MOTIF_17";"CLOT_NB_RECLA_MOTIF_18";"CLOT_NB_RECLA_MOTIF_19";"CLOT_NB_RECLA_MOTIF_155";"CLOT_NB_RECLA_MOTIF_156"
;"790006068";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"790006092";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790006118";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790006589";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"790006746";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"790007710";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"790009948";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790010250";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790012595";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790012819";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790012850";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790012926";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790013452";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790013478";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790014294";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790014328";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790015796";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790015861";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790016083";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"790016588";;;;;;;;;;;;;;;4;;;;;;;;;;;;
;"790017958";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790019202";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"790019780";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"790019848";;;;;;;;;;;;;;;9;;;;;;;;;;;;
;"790020721";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000143";;17;;;;;;;;;;;;;6;;;;;;;;;;;;
;"800000150";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000184";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000192";;33;;;;;;;;;;;;;9;;;;;;;;;;;;
;"800000200";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"800000226";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000275";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000283";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000291";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800000317";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800000341";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800000390";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000432";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800000457";;8;;;;;;;;;;;;;7;;;;;;;;;;;;
;"800000481";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000523";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800000531";;2;;;;;;;;;;;;;23;;;;;;;;;;;;
;"800000572";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000614";;5;;;;;;;;;;;;;;;;;;;;;;;;;
;"800000630";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000655";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000739";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800000747";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800000762";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800000770";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800000796";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"080000136";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800002057";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"080000219";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800002230";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"800002255";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800002271";;;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800002289";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800002305";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800002313";;;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800002321";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800002339";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800002362";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800002503";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800002578";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"080000318";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800003683";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800003808";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800003873";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800003915";;1;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800003923";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800003972";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800003998";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800004004";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004061";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004152";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800004186";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004228";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004244";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"080000425";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800004251";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004269";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800004285";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800004293";;4;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800005670";;;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800005712";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800005738";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800005811";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800005852";;2;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800006124";;9;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800006181";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800006207";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800006215";;3;;;;;;;;;;;;;5;;;;;;;;;;;;
;"800006231";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800006330";;4;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800006504";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800006512";;1;;;;;;;;;;;;;3;;;;;;;;;;;;
;"800006942";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800006975";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800007221";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800007320";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800007841";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800008971";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800008989";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800009052";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800009151";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800009235";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800009334";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800009342";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800009375";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800009466";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800009714";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800009920";;15;;;;;;;;;;;;;6;;;;;;;;;;;;
;"800009946";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800010159";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800010282";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800010472";;2;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800010571";;2;;;;;;;;;;;;;8;;;;;;;;;;;;
;"800010589";;4;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800010597";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800010704";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800010712";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800012379";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800012528";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800013088";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800013179";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800013427";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800013864";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800014904";;4;;;;;;;;;;;;;15;;;;;;;;;;;;
;"800015018";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800015414";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800015497";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800015729";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800016099";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800016776";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800016792";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800016818";;2;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800016966";;4;;;;;;;;;;;;;5;;;;;;;;;;;;
;"800016990";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800017204";;7;;;;;;;;;;;;;4;;;;;;;;;;;;
;"800017329";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800017345";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"800017527";;;;;;;;;;;;;;;8;;;;;;;;;;;;
;"800017535";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800017568";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800018186";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800018228";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"800018400";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800018475";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800019184";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"800019325";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800019556";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020042";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020273";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020422";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020539";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020646";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800020661";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800020760";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800020828";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"800021065";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800021305";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800021594";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"800021800";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"080002389";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"080006224";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"080010523";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"810000224";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"810000448";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"810000505";;2;;;;;;;;;;;;;13;;;;;;;;;;;;
;"810000513";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"810000547";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"810000562";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"810004978";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"810101170";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"810101444";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"820000032";;9;;;;;;;;;;;;;4;;;;;;;;;;;;
;"820000040";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"820000057";;;;;;;;;;;;;;;10;;;;;;;;;;;;
;"820000065";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"820000412";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"820000883";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"820002350";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"820003218";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"820008688";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830000279";;3;;;;;;;;;;;;;9;;;;;;;;;;;;
;"830000287";;2;;;;;;;;;;;;;9;;;;;;;;;;;;
;"830000295";;3;;;;;;;;;;;;;5;;;;;;;;;;;;
;"830000303";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830000311";;3;;;;;;;;;;;;;17;;;;;;;;;;;;
;"830000337";;1;;;;;;;;;;;;;6;;;;;;;;;;;;
;"830000345";;3;;;;;;;;;;;;;18;;;;;;;;;;;;
;"830000600";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830003877";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830003984";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830004339";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830004628";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830005518";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830005609";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830006490";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830006961";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830007928";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830009007";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830009718";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830009908";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830010948";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830011128";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830011219";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830011318";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830011599";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830011698";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830014478";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830016259";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830016341";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830016408";;1;;;;;;;;;;;;;3;;;;;;;;;;;;
;"830016531";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830016556";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830016689";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830017117";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830017711";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830017851";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830018073";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830018123";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830018156";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830018768";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830020012";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830020921";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830021234";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830021283";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830024634";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830025102";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830025128";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830025839";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100012";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100046";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"830100087";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100251";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"830100319";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100335";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100368";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100442";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100459";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100475";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830100574";;;;;;;;;;;;;;;5;;;;;;;;;;;;
;"830100608";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100624";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100632";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100673";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830100681";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100764";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100806";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830100814";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830100855";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"830101234";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830101291";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830101408";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830101465";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830101473";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830101481";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830101507";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830101788";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830103289";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830200168";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830200226";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830200408";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830200507";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830200523";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830201042";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830201117";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"830202743";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830206470";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830206579";;3;;;;;;;;;;;;;;;;;;;;;;;;;
;"830207114";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830207304";;2;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830210845";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830211173";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830211314";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830211702";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"830212080";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830212569";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830212874";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830212916";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830213716";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830213849";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830213872";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830213930";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830214029";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"830215034";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215042";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215141";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215174";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215182";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830215539";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"830215612";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215810";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830215869";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"830216073";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830216164";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830216172";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"830216412";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840000285";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840000343";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840000392";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"840000418";;1;;;;;;;;;;;;;6;;;;;;;;;;;;
;"840000426";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840000483";;1;;;;;;;;;;;;;8;;;;;;;;;;;;
;"840000491";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"840000509";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"840000525";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840000533";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840000541";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840001861";;5;;;;;;;;;;;;;20;;;;;;;;;;;;
;"840002042";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002059";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840002091";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002109";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002166";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002190";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002208";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840002224";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002422";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840002430";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840002448";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840006084";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840006563";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840007413";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840007785";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840007959";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"840008379";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840010623";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840011019";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840011415";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"840011662";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840011720";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840011803";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840012223";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840012470";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"840013445";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840013767";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"840014526";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840014849";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840015598";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840016737";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"840017214";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840018204";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840019228";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840020960";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"840022057";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850000134";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850000142";;2;;;;;;;;;;;;;3;;;;;;;;;;;;
;"850000159";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850000175";;2;;;;;;;;;;;;;6;;;;;;;;;;;;
;"850000183";;3;;;;;;;;;;;;;2;;;;;;;;;;;;
;"850000209";;1;;;;;;;;;;;;;2;;;;;;;;;;;;
;"850000241";;3;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850000258";;4;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850000647";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850002254";;2;;;;;;;;;;;;;;;;;;;;;;;;;
;"850002429";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850003088";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850003278";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850003617";;1;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850003963";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850006545";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850008236";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850009044";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850009168";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850011842";;;;;;;;;;;;;;;5;;;;;;;;;;;;
;"850011883";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850014796";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850015637";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850016569";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850016627";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850016866";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850018292";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850019696";;;;;;;;;;;;;;;;;;;;;;;;;;;
;"850020322";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850020405";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850020454";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"850020470";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850023961";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"850024456";;1;;;;;;;;;;;;;;;;;;;;;;;;;
;"860000017";;2;;;;;;;;;;;;;1;;;;;;;;;;;;
;"860000025";;;;;;;;;;;;;;;6;;;;;;;;;;;;
;"860000033";;;;;;;;;;;;;;;2;;;;;;;;;;;;
;"860000058";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"860000223";;6;;;;;;;;;;;;;34;;;;;;;;;;;;
;"860006402";;;;;;;;;;;;;;;3;;;;;;;;;;;;
;"860006469";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"860006683";;;;;;;;;;;;;;;1;;;;;;;;;;;;
;"860007038";;;;;;;;;;;;;;;2;;;;;;;;;;;;
